Customer_ID,Acquisition Week,Weeks Since Acquisition,Retention Percentage,Monetary Value,Churn Probability,Prescriptive Action,Projected 12-Week Revenue_At_Risk,Net Protected Revenue (25%)
4225,43,4,0.4998,3782.37,0.4625,HOLD: Monitor Only,524.83,0.0
4226,19,5,0.405,6429.61,0.2782,HOLD: Monitor Only,536.58,0.0
4227,9,44,0.0798,264.51,0.4859,HOLD: Monitor Only,38.56,0.0
4228,27,1,0.7344,1093.3,0.2704,HOLD: Monitor Only,88.68,0.0
4229,34,14,0.1493,1469.27,0.9813,DEPLOY: $5 Standard Discount Email,432.54,108.14
4230,44,9,0.2515,1029.94,0.9424,DEPLOY: $5 Standard Discount Email,291.18,72.8
4231,4,13,0.1418,18047.95,0.8474,DEPLOY: $15 VIP Win-Back Coupon,4588.18,1147.04
4232,36,6,0.39,1105.62,0.2113,HOLD: Monitor Only,70.1,0.0
4233,18,30,0.0647,3171.85,0.013,HOLD: Monitor Only,12.34,0.0
4234,15,23,0.0593,2172.01,0.5392,HOLD: Monitor Only,351.36,0.0
4235,51,2,0.6615,1276.31,0.1575,HOLD: Monitor Only,60.31,0.0
4236,13,30,0.06,772.5,0.1267,HOLD: Monitor Only,29.37,0.0
4237,19,28,0.0635,21311.84,0.0506,HOLD: Monitor Only,323.33,0.0
4238,49,1,0.7741,1385.41,0.3877,HOLD: Monitor Only,161.15,0.0
4239,6,31,0.0255,5170.38,0.027,HOLD: Monitor Only,41.89,0.0
4240,48,0,0.8176,1787.23,0.2818,HOLD: Monitor Only,151.11,0.0
4241,12,13,0.1359,1042.66,0.8081,DEPLOY: $5 Standard Discount Email,252.77,63.19
4242,51,1,0.7458,2058.95,0.266,HOLD: Monitor Only,164.32,0.0
4243,37,15,0.1271,2616.88,0.1588,HOLD: Monitor Only,124.64,0.0
4244,17,23,0.0698,1029.16,0.739,DEPLOY: $5 Standard Discount Email,228.15,57.04
4245,23,12,0.1634,722.31,0.8319,DEPLOY: $5 Standard Discount Email,180.27,45.07
4246,26,21,0.1176,3201.61,0.7765,DEPLOY: $15 VIP Win-Back Coupon,745.8,186.45
4247,29,24,0.1119,2079.0,0.8944,DEPLOY: $5 Standard Discount Email,557.82,139.46
4248,33,19,0.1143,826.77,0.6663,HOLD: Monitor Only,165.26,0.0
4249,27,17,0.0823,586.33,0.668,HOLD: Monitor Only,117.5,0.0
4250,25,13,0.1541,2749.39,0.8461,DEPLOY: $15 VIP Win-Back Coupon,697.87,174.47
4251,10,17,0.129,180.96,0.6883,HOLD: Monitor Only,37.37,0.0
4252,47,4,0.4881,1322.5,0.3306,HOLD: Monitor Only,131.15,0.0
4253,23,25,0.0869,2126.23,0.11,HOLD: Monitor Only,70.18,0.0
4254,21,8,0.3159,14547.97,0.8925,DEPLOY: $15 VIP Win-Back Coupon,3895.01,973.75
4255,21,7,0.3681,1830.93,0.9838,DEPLOY: $5 Standard Discount Email,540.38,135.09
4256,43,3,0.547,1259.63,0.6031,HOLD: Monitor Only,227.92,0.0
4257,13,21,0.0859,2543.95,0.3322,HOLD: Monitor Only,253.54,0.0
4258,37,2,0.6338,765.21,0.3842,HOLD: Monitor Only,88.2,0.0
4259,33,10,0.1885,1390.3,0.3858,HOLD: Monitor Only,160.92,0.0
4260,24,10,0.2425,1872.75,0.3129,HOLD: Monitor Only,175.79,0.0
4261,44,0,0.8613,3848.41,0.2761,HOLD: Monitor Only,318.77,0.0
4262,11,38,0.0417,806.25,0.4921,HOLD: Monitor Only,119.02,0.0
4263,17,35,0.0222,1795.67,0.0358,HOLD: Monitor Only,19.29,0.0
4264,4,29,0.0526,210.77,0.9791,DEPLOY: $5 Standard Discount Email,61.91,15.48
4265,47,6,0.3899,3361.08,0.2692,HOLD: Monitor Only,271.44,0.0
4266,25,18,0.1305,1371.24,0.5922,HOLD: Monitor Only,243.61,0.0
4267,30,11,0.1894,17347.09,0.6747,HOLD: Monitor Only,3511.27,0.0
4268,9,14,0.1701,2756.18,0.4093,HOLD: Monitor Only,338.47,0.0
4269,21,30,0.0713,638.81,0.6059,HOLD: Monitor Only,116.11,0.0
4270,20,14,0.1562,486.67,0.5646,HOLD: Monitor Only,82.44,0.0
4271,19,28,0.0361,3999.96,0.9959,DEPLOY: $15 VIP Win-Back Coupon,1195.04,298.76
4272,19,25,0.0438,15610.79,0.2833,HOLD: Monitor Only,1326.87,0.0
4273,12,1,0.722,10809.67,0.071,HOLD: Monitor Only,230.39,0.0
4274,37,14,0.1414,421.9,0.8807,DEPLOY: $5 Standard Discount Email,111.47,27.87
4275,42,3,0.5961,2307.57,0.6729,HOLD: Monitor Only,465.86,0.0
4276,17,3,0.5469,6991.32,0.182,HOLD: Monitor Only,381.75,0.0
4277,37,5,0.4433,361.63,0.7119,DEPLOY: $5 Standard Discount Email,77.24,19.31
4278,48,2,0.6334,6278.21,0.2497,HOLD: Monitor Only,470.32,0.0
4279,39,9,0.2668,777.94,0.3769,HOLD: Monitor Only,87.95,0.0
4280,28,18,0.1025,1396.09,0.4276,HOLD: Monitor Only,179.09,0.0
4281,41,10,0.232,2519.86,0.6752,HOLD: Monitor Only,510.41,0.0
4282,35,1,0.746,6515.76,0.1723,HOLD: Monitor Only,336.81,0.0
4283,47,2,0.6377,11364.94,0.1536,HOLD: Monitor Only,523.76,0.0
4284,48,4,0.4965,1227.19,0.394,HOLD: Monitor Only,145.04,0.0
4285,18,10,0.2532,1016.82,0.9221,DEPLOY: $5 Standard Discount Email,281.29,70.32
4286,14,36,0.0385,938.73,0.5375,HOLD: Monitor Only,151.37,0.0
4287,35,17,0.1362,4607.78,0.2498,HOLD: Monitor Only,345.26,0.0
4288,44,6,0.37,5970.98,0.5515,HOLD: Monitor Only,987.82,0.0
4289,41,1,0.7311,5288.54,0.4006,HOLD: Monitor Only,635.58,0.0
4290,7,13,0.1778,2499.25,0.2869,HOLD: Monitor Only,215.12,0.0
4291,41,5,0.4211,2813.36,0.4656,HOLD: Monitor Only,393.0,0.0
4292,13,9,0.2638,1371.36,0.5031,HOLD: Monitor Only,206.99,0.0
4293,18,34,0.0594,1533.76,0.8015,DEPLOY: $5 Standard Discount Email,368.81,92.2
4294,37,8,0.2493,5038.02,0.6003,HOLD: Monitor Only,907.26,0.0
4295,13,34,0.0632,2482.82,0.5317,HOLD: Monitor Only,396.02,0.0
4296,36,10,0.1997,1024.75,0.9938,DEPLOY: $5 Standard Discount Email,305.52,76.38
4297,31,11,0.1763,6762.8,0.8499,DEPLOY: $15 VIP Win-Back Coupon,1724.33,431.08
4298,2,11,0.211,871.83,0.5317,HOLD: Monitor Only,139.06,0.0
4299,16,2,0.6534,2153.47,0.6444,HOLD: Monitor Only,416.32,0.0
4300,9,38,0.0768,408.29,0.6465,HOLD: Monitor Only,79.19,0.0
4301,9,13,0.142,581.17,0.9569,DEPLOY: $5 Standard Discount Email,166.83,41.71
4302,38,7,0.3151,1849.97,0.928,DEPLOY: $5 Standard Discount Email,515.02,128.76
4303,11,27,0.0732,784.08,0.0176,HOLD: Monitor Only,4.13,0.0
4304,22,10,0.253,1373.36,0.4627,HOLD: Monitor Only,190.65,0.0
4305,33,6,0.3791,7753.69,0.9296,DEPLOY: $15 VIP Win-Back Coupon,2162.43,540.61
4306,36,9,0.2398,1556.65,0.2776,HOLD: Monitor Only,129.66,0.0
4307,45,2,0.6728,5323.14,0.1893,HOLD: Monitor Only,302.23,0.0
4308,23,15,0.1291,708.5,0.7742,DEPLOY: $5 Standard Discount Email,164.56,41.14
4309,45,5,0.4233,3493.59,0.0461,HOLD: Monitor Only,48.27,0.0
4310,45,4,0.4603,544.45,0.7164,DEPLOY: $5 Standard Discount Email,117.02,29.25
4311,34,19,0.1108,1339.78,0.4339,HOLD: Monitor Only,174.38,0.0
4312,9,43,0.0683,3667.97,0.9868,DEPLOY: $15 VIP Win-Back Coupon,1085.85,271.46
4313,24,17,0.0983,1835.93,0.9881,DEPLOY: $5 Standard Discount Email,544.21,136.05
4314,8,22,0.1145,5601.34,0.3314,HOLD: Monitor Only,556.92,0.0
4315,7,12,0.1705,4027.97,0.466,HOLD: Monitor Only,563.09,0.0
4316,36,4,0.5016,1248.77,0.65,HOLD: Monitor Only,243.53,0.0
4317,18,3,0.5646,8572.7,0.1934,HOLD: Monitor Only,497.31,0.0
4318,3,27,0.0234,3052.04,0.0337,HOLD: Monitor Only,30.86,0.0
4319,28,13,0.1747,1349.61,0.9817,DEPLOY: $5 Standard Discount Email,397.46,99.37
4320,6,7,0.339,2153.65,0.4085,HOLD: Monitor Only,263.91,0.0
4321,44,8,0.2556,2016.47,0.9477,DEPLOY: $5 Standard Discount Email,573.32,143.33
4322,44,8,0.3215,2302.87,0.4238,HOLD: Monitor Only,292.79,0.0
4323,21,20,0.099,1525.21,0.084,HOLD: Monitor Only,38.46,0.0
4324,28,25,0.0936,2827.18,0.0585,HOLD: Monitor Only,49.59,0.0
4325,40,1,0.7042,4664.72,0.2072,HOLD: Monitor Only,289.99,0.0
4326,1,32,0.0484,3012.96,0.9454,DEPLOY: $15 VIP Win-Back Coupon,854.53,213.63
4327,36,7,0.3536,2892.38,0.7088,DEPLOY: $15 VIP Win-Back Coupon,615.07,153.77
4328,21,16,0.0912,1602.28,0.9333,DEPLOY: $5 Standard Discount Email,448.61,112.15
4329,43,10,0.2209,624.34,0.9333,DEPLOY: $5 Standard Discount Email,174.81,43.7
4330,35,1,0.7467,466.28,0.5919,HOLD: Monitor Only,82.8,0.0
4331,13,5,0.39,773.49,0.6,HOLD: Monitor Only,139.22,0.0
4332,49,2,0.6162,1094.87,0.3208,HOLD: Monitor Only,105.36,0.0
4333,10,11,0.2313,13442.14,0.1424,HOLD: Monitor Only,574.19,0.0
4334,44,3,0.5613,8119.26,0.1934,HOLD: Monitor Only,471.05,0.0
4335,47,3,0.5836,887.16,0.3748,HOLD: Monitor Only,99.74,0.0
4336,10,1,0.7422,3101.5,0.4262,HOLD: Monitor Only,396.53,0.0
4337,46,1,0.7877,1667.12,0.5674,HOLD: Monitor Only,283.78,0.0
4338,13,14,0.1567,2399.92,0.2124,HOLD: Monitor Only,152.89,0.0
4339,37,16,0.148,936.04,0.3204,HOLD: Monitor Only,89.98,0.0
4340,38,15,0.1294,26638.47,0.0533,HOLD: Monitor Only,425.91,0.0
4341,24,6,0.3795,16939.44,0.5318,HOLD: Monitor Only,2702.6,0.0
4342,2,29,0.0732,1272.65,0.0134,HOLD: Monitor Only,5.12,0.0
4343,22,27,0.0801,883.95,0.9829,DEPLOY: $5 Standard Discount Email,260.66,65.17
4344,17,13,0.163,5489.36,0.0943,HOLD: Monitor Only,155.3,0.0
4345,36,11,0.2037,423.43,0.925,DEPLOY: $5 Standard Discount Email,117.51,29.38
4346,14,29,0.0704,4989.73,0.2651,HOLD: Monitor Only,396.9,0.0
4347,10,16,0.1326,2101.82,0.3695,HOLD: Monitor Only,233.01,0.0
4348,35,13,0.1433,323.46,0.9914,DEPLOY: $5 Standard Discount Email,96.2,24.05
4349,25,5,0.4324,1507.0,0.3545,HOLD: Monitor Only,160.27,0.0
4350,3,50,0.0569,823.11,0.0631,HOLD: Monitor Only,15.59,0.0
4351,47,5,0.4084,2195.44,0.0995,HOLD: Monitor Only,65.52,0.0
4352,38,10,0.2466,1937.22,0.4604,HOLD: Monitor Only,267.55,0.0
4353,17,17,0.1207,358.96,0.1953,HOLD: Monitor Only,21.03,0.0
4354,12,23,0.122,1210.79,0.1674,HOLD: Monitor Only,60.8,0.0
4355,52,0,0.8495,3603.51,0.1926,HOLD: Monitor Only,208.21,0.0
4356,24,23,0.0981,4430.6,0.8168,DEPLOY: $15 VIP Win-Back Coupon,1085.69,271.42
4357,29,23,0.0862,1169.5,0.464,HOLD: Monitor Only,162.8,0.0
4358,43,5,0.4663,3131.68,0.4176,HOLD: Monitor Only,392.36,0.0
4359,25,1,0.7192,2489.05,0.151,HOLD: Monitor Only,112.73,0.0
4360,36,7,0.32,1697.36,0.2751,HOLD: Monitor Only,140.06,0.0
4361,26,14,0.1293,3154.72,0.8541,DEPLOY: $15 VIP Win-Back Coupon,808.35,202.09
4362,38,14,0.1464,595.71,0.4872,HOLD: Monitor Only,87.06,0.0
4363,1,10,0.206,1810.15,0.962,DEPLOY: $5 Standard Discount Email,522.42,130.6
4364,20,21,0.0538,263.82,0.8248,DEPLOY: $5 Standard Discount Email,65.28,16.32
4365,28,21,0.0416,1694.34,0.3819,HOLD: Monitor Only,194.1,0.0
4366,16,23,0.0314,9996.91,0.3227,HOLD: Monitor Only,967.76,0.0
4367,47,0,0.8631,1232.22,0.7918,DEPLOY: $5 Standard Discount Email,292.7,73.17
4368,17,17,0.1034,8866.61,0.0912,HOLD: Monitor Only,242.52,0.0
4369,40,11,0.179,1256.01,0.8109,DEPLOY: $5 Standard Discount Email,305.54,76.38
4370,28,11,0.1905,491.93,0.8755,DEPLOY: $5 Standard Discount Email,129.21,32.3
4371,12,27,0.0534,4017.73,0.0228,HOLD: Monitor Only,27.53,0.0
4372,27,7,0.3107,3154.93,0.8007,DEPLOY: $15 VIP Win-Back Coupon,757.84,189.46
4373,42,11,0.2358,29225.87,0.4162,HOLD: Monitor Only,3649.19,0.0
4374,47,6,0.4036,558.27,0.7318,DEPLOY: $5 Standard Discount Email,122.57,30.64
4375,30,22,0.1113,2773.03,0.0983,HOLD: Monitor Only,81.79,0.0
4376,41,4,0.4926,2894.16,0.9532,DEPLOY: $15 VIP Win-Back Coupon,827.66,206.91
4377,34,1,0.7442,6437.02,0.2657,HOLD: Monitor Only,513.05,0.0
4378,37,10,0.2155,3414.41,0.312,HOLD: Monitor Only,319.55,0.0
4379,6,21,0.0673,1279.61,0.9538,DEPLOY: $5 Standard Discount Email,366.16,91.54
4380,7,41,0.0521,500.05,0.1508,HOLD: Monitor Only,22.62,0.0
4381,32,2,0.6557,2740.64,0.7858,DEPLOY: $15 VIP Win-Back Coupon,646.12,161.53
4382,32,19,0.1202,2833.6,0.6104,HOLD: Monitor Only,518.86,0.0
4383,25,28,0.0511,3857.21,0.525,HOLD: Monitor Only,607.5,0.0
4384,33,9,0.2323,1277.52,0.4853,HOLD: Monitor Only,186.01,0.0
4385,7,27,0.0786,2524.46,0.9357,DEPLOY: $15 VIP Win-Back Coupon,708.64,177.16
4386,52,0,0.8136,283.45,0.7402,DEPLOY: $5 Standard Discount Email,62.94,15.74
4387,12,17,0.1117,525.79,0.9039,DEPLOY: $5 Standard Discount Email,142.58,35.64
4388,16,13,0.1656,5556.01,0.3202,HOLD: Monitor Only,533.68,0.0
4389,16,17,0.1049,2243.52,0.2229,HOLD: Monitor Only,150.04,0.0
4390,43,7,0.299,3200.25,0.4493,HOLD: Monitor Only,431.39,0.0
4391,36,7,0.3226,881.81,0.3715,HOLD: Monitor Only,98.28,0.0
4392,13,7,0.3628,757.07,0.0664,HOLD: Monitor Only,15.07,0.0
4393,7,3,0.5719,1087.61,0.8694,DEPLOY: $5 Standard Discount Email,283.66,70.91
4394,36,3,0.5833,2404.8,0.6253,HOLD: Monitor Only,451.12,0.0
4395,47,4,0.4647,4117.91,0.6812,HOLD: Monitor Only,841.58,0.0
4396,51,0,0.8551,1340.86,0.8353,DEPLOY: $5 Standard Discount Email,336.02,84.0
4397,9,33,0.0574,246.78,0.9487,DEPLOY: $5 Standard Discount Email,70.24,17.56
4398,32,7,0.3321,2925.57,0.6933,HOLD: Monitor Only,608.48,0.0
4399,11,38,0.0638,2491.06,0.9875,DEPLOY: $5 Standard Discount Email,737.95,184.49
4400,8,25,0.0718,3213.15,0.5282,HOLD: Monitor Only,509.17,0.0
4401,33,4,0.4653,5053.3,0.422,HOLD: Monitor Only,639.81,0.0
4402,23,1,0.7508,4596.59,0.0326,HOLD: Monitor Only,45.0,0.0
4403,25,6,0.3921,9255.54,0.0462,HOLD: Monitor Only,128.38,0.0
4404,8,39,0.0787,1870.76,0.4453,HOLD: Monitor Only,249.89,0.0
4405,45,6,0.4025,1076.73,0.9878,DEPLOY: $5 Standard Discount Email,319.09,79.77
4406,22,29,0.0699,6304.44,0.1757,HOLD: Monitor Only,332.23,0.0
4407,4,38,0.0298,5377.76,0.2312,HOLD: Monitor Only,373.02,0.0
4408,40,11,0.1731,1367.28,0.1672,HOLD: Monitor Only,68.57,0.0
4409,3,13,0.1593,6816.24,0.1003,HOLD: Monitor Only,205.1,0.0
4410,29,20,0.1082,1977.19,0.0795,HOLD: Monitor Only,47.13,0.0
4411,41,1,0.7557,8363.13,0.211,HOLD: Monitor Only,529.34,0.0
4412,29,5,0.4334,14401.08,0.3865,HOLD: Monitor Only,1669.67,0.0
4413,34,3,0.5594,40000.0,0.5408,HOLD: Monitor Only,6489.91,0.0
4414,34,9,0.2955,1948.25,0.371,HOLD: Monitor Only,216.84,0.0
4415,28,17,0.1239,9882.46,0.1865,HOLD: Monitor Only,552.98,0.0
4416,13,24,0.0701,5037.25,0.1694,HOLD: Monitor Only,256.06,0.0
4417,15,6,0.3623,5632.75,0.3134,HOLD: Monitor Only,529.64,0.0
4418,23,5,0.4077,3008.87,0.9854,DEPLOY: $15 VIP Win-Back Coupon,889.52,222.38
4419,44,4,0.4669,5660.83,0.9818,DEPLOY: $15 VIP Win-Back Coupon,1667.32,416.83
4420,26,2,0.6225,347.62,0.2451,HOLD: Monitor Only,25.57,0.0
4421,4,43,0.0569,1746.54,0.4887,HOLD: Monitor Only,256.03,0.0
4422,26,14,0.1476,825.36,0.3159,HOLD: Monitor Only,78.22,0.0
4423,40,9,0.2509,746.55,0.3757,HOLD: Monitor Only,84.14,0.0
4424,9,19,0.111,322.92,0.053,HOLD: Monitor Only,5.13,0.0
4425,5,18,0.1399,960.97,0.5659,HOLD: Monitor Only,163.13,0.0
4426,32,15,0.1179,1467.07,0.7706,DEPLOY: $5 Standard Discount Email,339.15,84.79
4427,20,10,0.215,2255.6,0.2692,HOLD: Monitor Only,182.15,0.0
4428,50,3,0.5158,1781.28,0.9601,DEPLOY: $5 Standard Discount Email,513.07,128.27
4429,11,2,0.6421,6392.03,0.3445,HOLD: Monitor Only,660.57,0.0
4430,15,22,0.077,616.96,0.5254,HOLD: Monitor Only,97.25,0.0
4431,32,6,0.3931,175.5,0.7462,DEPLOY: $5 Standard Discount Email,39.29,9.82
4432,28,22,0.0778,3421.18,0.9969,DEPLOY: $15 VIP Win-Back Coupon,1023.2,255.8
4433,22,28,0.0502,1709.45,0.9964,DEPLOY: $5 Standard Discount Email,511.01,127.75
4434,41,6,0.3791,1667.38,0.6569,HOLD: Monitor Only,328.61,0.0
4435,17,33,0.0668,768.67,0.4465,HOLD: Monitor Only,102.96,0.0
4436,26,9,0.225,5382.8,0.4902,HOLD: Monitor Only,791.6,0.0
4437,44,2,0.6628,1093.48,0.5748,HOLD: Monitor Only,188.56,0.0
4438,7,8,0.3171,626.23,0.2494,HOLD: Monitor Only,46.86,0.0
4439,42,2,0.6536,13482.03,0.2184,HOLD: Monitor Only,883.54,0.0
4440,26,17,0.0938,4145.96,0.646,HOLD: Monitor Only,803.44,0.0
4441,25,8,0.2844,1722.98,0.0476,HOLD: Monitor Only,24.62,0.0
4442,10,41,0.0754,96.59,0.7547,DEPLOY: $5 Standard Discount Email,21.87,5.47
4443,45,8,0.2714,1363.06,0.6603,HOLD: Monitor Only,270.03,0.0
4444,19,13,0.1764,1761.74,0.1478,HOLD: Monitor Only,78.11,0.0
4445,11,24,0.0708,10471.56,0.7371,DEPLOY: $15 VIP Win-Back Coupon,2315.73,578.93
4446,13,18,0.107,221.41,0.7629,DEPLOY: $5 Standard Discount Email,50.67,12.67
4447,8,38,0.036,11758.22,0.4521,HOLD: Monitor Only,1594.72,0.0
4448,40,6,0.3819,3054.34,0.6381,HOLD: Monitor Only,584.71,0.0
4449,4,14,0.1531,424.5,0.54,HOLD: Monitor Only,68.77,0.0
4450,47,2,0.6125,5465.33,0.5382,HOLD: Monitor Only,882.45,0.0
4451,31,7,0.3299,1349.31,0.3725,HOLD: Monitor Only,150.78,0.0
4452,28,9,0.2697,246.1,0.7994,DEPLOY: $5 Standard Discount Email,59.02,14.75
4453,11,3,0.5524,1060.71,0.6791,HOLD: Monitor Only,216.11,0.0
4454,43,2,0.5937,2455.02,0.9432,DEPLOY: $5 Standard Discount Email,694.63,173.66
4455,1,18,0.1015,1947.54,0.9938,DEPLOY: $5 Standard Discount Email,580.63,145.16
4456,49,3,0.5894,3913.45,0.6478,HOLD: Monitor Only,760.5,0.0
4457,47,4,0.4822,6747.43,0.6017,HOLD: Monitor Only,1218.06,0.0
4458,52,0,0.8786,483.82,0.413,HOLD: Monitor Only,59.94,0.0
4459,38,14,0.1317,1763.25,0.2757,HOLD: Monitor Only,145.83,0.0
4460,24,13,0.1406,869.62,0.9838,DEPLOY: $5 Standard Discount Email,256.65,64.16
4461,47,0,0.8499,403.95,0.4168,HOLD: Monitor Only,50.51,0.0
4462,31,15,0.1179,1699.0,0.5433,HOLD: Monitor Only,276.92,0.0
4463,41,9,0.264,3035.1,0.6484,HOLD: Monitor Only,590.43,0.0
4464,46,2,0.6352,3257.82,0.0488,HOLD: Monitor Only,47.71,0.0
4465,50,1,0.768,1125.23,0.3289,HOLD: Monitor Only,111.02,0.0
4466,26,21,0.0754,539.45,0.7137,DEPLOY: $5 Standard Discount Email,115.5,28.87
4467,49,2,0.6444,834.18,0.6208,HOLD: Monitor Only,155.37,0.0
4468,50,0,0.8619,190.15,0.707,DEPLOY: $5 Standard Discount Email,40.33,10.08
4469,5,40,0.0711,433.91,0.9963,DEPLOY: $5 Standard Discount Email,129.7,32.42
4470,20,17,0.1421,481.47,0.8222,DEPLOY: $5 Standard Discount Email,118.76,29.69
4471,52,0,0.8453,4985.88,0.2317,HOLD: Monitor Only,346.54,0.0
4472,41,1,0.7306,4980.49,0.3536,HOLD: Monitor Only,528.28,0.0
4473,11,11,0.1654,23280.65,0.536,HOLD: Monitor Only,3743.72,0.0
4474,33,5,0.4687,2412.44,0.5649,HOLD: Monitor Only,408.83,0.0
4475,50,2,0.6499,1011.65,0.9104,DEPLOY: $5 Standard Discount Email,276.3,69.08
4476,38,10,0.2435,1834.2,0.4224,HOLD: Monitor Only,232.43,0.0
4477,27,7,0.3411,1475.76,0.1282,HOLD: Monitor Only,56.78,0.0
4478,34,11,0.2046,847.2,0.061,HOLD: Monitor Only,15.5,0.0
4479,15,28,0.069,2654.22,0.0302,HOLD: Monitor Only,24.06,0.0
4480,32,1,0.7274,2280.22,0.1858,HOLD: Monitor Only,127.07,0.0
4481,21,8,0.2849,1637.46,0.5921,HOLD: Monitor Only,290.84,0.0
4482,46,6,0.3563,1270.1,0.4192,HOLD: Monitor Only,159.73,0.0
4483,5,1,0.7697,3859.46,0.2761,HOLD: Monitor Only,319.69,0.0
4484,6,28,0.0732,930.3,0.0178,HOLD: Monitor Only,4.98,0.0
4485,38,0,0.8895,1114.55,0.5411,HOLD: Monitor Only,180.92,0.0
4486,22,9,0.3033,3197.42,0.6055,HOLD: Monitor Only,580.82,0.0
4487,18,33,0.0276,6086.18,0.1682,HOLD: Monitor Only,307.19,0.0
4488,14,7,0.3497,5454.33,0.9037,DEPLOY: $15 VIP Win-Back Coupon,1478.78,369.7
4489,10,36,0.0265,1324.11,0.6503,HOLD: Monitor Only,258.33,0.0
4490,46,5,0.4314,396.54,0.8553,DEPLOY: $5 Standard Discount Email,101.75,25.44
4491,13,32,0.0629,1277.44,0.0589,HOLD: Monitor Only,22.58,0.0
4492,31,14,0.1222,1974.77,0.5973,HOLD: Monitor Only,353.88,0.0
4493,30,5,0.4131,474.82,0.8657,DEPLOY: $5 Standard Discount Email,123.31,30.83
4494,3,43,0.0585,1249.23,0.4263,HOLD: Monitor Only,159.77,0.0
4495,30,7,0.3335,7696.48,0.4639,HOLD: Monitor Only,1071.05,0.0
4496,6,44,0.0307,2158.08,0.7117,DEPLOY: $5 Standard Discount Email,460.8,115.2
4497,29,18,0.0898,945.1,0.6805,HOLD: Monitor Only,192.96,0.0
4498,8,31,0.0278,1871.71,0.7369,DEPLOY: $5 Standard Discount Email,413.8,103.45
4499,44,0,0.8259,1999.19,0.1858,HOLD: Monitor Only,111.41,0.0
4500,45,3,0.5527,1155.14,0.6415,HOLD: Monitor Only,222.3,0.0
4501,43,0,0.8697,4568.11,0.1378,HOLD: Monitor Only,188.81,0.0
4502,44,7,0.3522,201.53,0.7515,DEPLOY: $5 Standard Discount Email,45.43,11.36
4503,33,4,0.5257,3184.7,0.6572,HOLD: Monitor Only,627.94,0.0
4504,17,16,0.1311,908.89,0.9885,DEPLOY: $5 Standard Discount Email,269.54,67.38
4505,48,5,0.4317,6341.34,0.2553,HOLD: Monitor Only,485.73,0.0
4506,11,7,0.3399,391.67,0.8788,DEPLOY: $5 Standard Discount Email,103.26,25.82
4507,13,33,0.0654,5576.36,0.1432,HOLD: Monitor Only,239.6,0.0
4508,50,0,0.8177,701.26,0.7274,DEPLOY: $5 Standard Discount Email,153.02,38.26
4509,11,22,0.1173,2660.8,0.3644,HOLD: Monitor Only,290.9,0.0
4510,31,2,0.604,1034.84,0.3542,HOLD: Monitor Only,109.98,0.0
4511,28,17,0.1354,6992.91,0.1694,HOLD: Monitor Only,355.28,0.0
4512,44,6,0.3764,1437.56,0.2059,HOLD: Monitor Only,88.81,0.0
4513,6,14,0.1262,759.25,0.7965,DEPLOY: $5 Standard Discount Email,181.42,45.35
4514,41,4,0.4997,9690.68,0.2514,HOLD: Monitor Only,730.75,0.0
4515,16,19,0.0939,1291.84,0.9558,DEPLOY: $5 Standard Discount Email,370.44,92.61
4516,4,49,0.0369,3381.72,0.2581,HOLD: Monitor Only,261.83,0.0
4517,35,2,0.615,5579.49,0.3354,HOLD: Monitor Only,561.39,0.0
4518,48,3,0.5308,629.3,0.8111,DEPLOY: $5 Standard Discount Email,153.14,38.28
4519,26,22,0.0673,2999.9,0.3334,HOLD: Monitor Only,300.02,0.0
4520,12,23,0.0677,3528.48,0.0537,HOLD: Monitor Only,56.89,0.0
4521,11,33,0.0315,282.32,0.7862,DEPLOY: $5 Standard Discount Email,66.59,16.65
4522,37,13,0.1646,2664.23,0.2019,HOLD: Monitor Only,161.4,0.0
4523,25,21,0.0629,1182.41,0.0864,HOLD: Monitor Only,30.64,0.0
4524,18,10,0.2357,12634.93,0.2644,HOLD: Monitor Only,1002.37,0.0
4525,19,7,0.3546,5111.99,0.2412,HOLD: Monitor Only,369.97,0.0
4526,23,6,0.381,3062.21,0.3883,HOLD: Monitor Only,356.71,0.0
4527,38,10,0.2266,156.09,0.5706,HOLD: Monitor Only,26.72,0.0
4528,18,34,0.0442,3084.0,0.0944,HOLD: Monitor Only,87.33,0.0
4529,26,16,0.1515,725.48,0.9141,DEPLOY: $5 Standard Discount Email,198.94,49.74
4530,6,45,0.0471,5157.64,0.8006,DEPLOY: $15 VIP Win-Back Coupon,1238.73,309.68
4531,4,37,0.1029,1492.34,0.4116,HOLD: Monitor Only,184.29,0.0
4532,44,7,0.3063,969.81,0.8207,DEPLOY: $5 Standard Discount Email,238.77,59.69
4533,51,1,0.7444,1070.69,0.6081,HOLD: Monitor Only,195.33,0.0
4534,29,4,0.5173,1159.49,0.3479,HOLD: Monitor Only,121.03,0.0
4535,34,7,0.3161,359.0,0.9893,DEPLOY: $5 Standard Discount Email,106.55,26.64
4536,17,33,0.0509,420.22,0.9604,DEPLOY: $5 Standard Discount Email,121.07,30.27
4537,43,0,0.8625,1208.84,0.4747,HOLD: Monitor Only,172.17,0.0
4538,43,0,0.8578,11686.2,0.1886,HOLD: Monitor Only,661.15,0.0
4539,16,15,0.1455,4261.41,0.628,HOLD: Monitor Only,802.82,0.0
4540,2,28,0.0852,4744.81,0.532,HOLD: Monitor Only,757.32,0.0
